股票代號,股票名稱,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
7740,熙特爾-創,20250616,1035937,225025493,208.00,226.00,207.50,217.00,X0.00,796
7740,熙特爾-創,20250617,505969,103697070,213.00,216.00,200.00,204.50,-12.50,437
7740,熙特爾-創,20250618,354742,76089132,203.00,219.50,203.00,214.50,+10.00,324
7740,熙特爾-創,20250619,281426,61738238,218.00,224.50,214.00,216.50,+2.00,501
7740,熙特爾-創,20250620,310727,65899958,218.00,222.00,206.50,208.00,-8.50,"1,148"
